Date,Day of Week,Visitor Team,Home Team,VisitorPts,HomePts,Day or Night,Attendance,Time of Game (minutes)
23/05/2021,Sun,Chicago Cubs,St. Louis Cardinals,2,1,N,24082,218
23/05/2021,Sun,Baltimore Orioles,Washington Nationals,5,6,D,14618,194
23/05/2021,Sun,Oakland Athletics,Los Angeles Angels,5,6,D,15154,201
23/05/2021,Sun,Minnesota Twins,Cleveland Indians,8,5,D,9805,224
23/05/2021,Sun,Detroit Tigers,Kansas City Royals,2,3,D,15540,170
23/05/2021,Sun,Chicago White Sox,New York Yankees,4,5,D,14007,217
23/05/2021,Sun,Houston Astros,Texas Rangers,2,3,D,36444,219
23/05/2021,Sun,Tampa Bay Rays,Toronto Blue Jays,6,4,D,1496,183
24/05/2021,Mon,Philadelphia Phillies,Miami Marlins,6,9,N,4527,203
24/05/2021,Mon,San Diego Padres,Milwaukee Brewers,3,5,N,14524,192
24/05/2021,Mon,Colorado Rockies,New York Mets,3,2,N,8438,163
24/05/2021,Mon,St. Louis Cardinals,Chicago White Sox,1,5,N,14629,194
24/05/2021,Mon,Cleveland Indians,Detroit Tigers,6,5,N,7832,211
24/05/2021,Mon,Baltimore Orioles,Minnesota Twins,3,8,N,8530,189
24/05/2021,Mon,Seattle Mariners,Oakland Athletics,4,2,N,3019,184
24/05/2021,Mon,Tampa Bay Rays,Toronto Blue Jays,14,8,D,1641,232
25/05/2021,Tue,San Francisco Giants,Arizona D'Backs,8,0,N,10311,196
25/05/2021,Tue,Philadelphia Phillies,Miami Marlins,2,0,N,4864,169
25/05/2021,Tue,San Diego Padres,Milwaukee Brewers,7,1,N,13566,186
25/05/2021,Tue,Colorado Rockies,New York Mets,1,3,N,9190,184
25/05/2021,Tue,Chicago Cubs,Pittsburgh Pirates,4,3,N,6750,179
25/05/2021,Tue,Cincinnati Reds,Washington Nationals,2,1,N,8935,172
25/05/2021,Tue,Texas Rangers,Los Angeles Angels,5,11,N,10987,179
25/05/2021,Tue,Atlanta Braves,Boston Red Sox,3,1,N,9357,186
25/05/2021,Tue,St. Louis Cardinals,Chicago White Sox,3,8,N,16380,203
25/05/2021,Tue,Cleveland Indians,Detroit Tigers,4,1,N,8000,167
25/05/2021,Tue,Los Angeles Dodgers,Houston Astros,9,2,N,34443,207
25/05/2021,Tue,Baltimore Orioles,Minnesota Twins,4,7,N,9969,203
25/05/2021,Tue,Toronto Blue Jays,New York Yankees,6,2,N,12025,182
25/05/2021,Tue,Seattle Mariners,Oakland Athletics,4,3,N,2865,189
25/05/2021,Tue,Kansas City Royals,Tampa Bay Rays,2,1,N,4946,149
26/05/2021,Wed,San Francisco Giants,Arizona D'Backs,5,4,N,8597,183
26/05/2021,Wed,Philadelphia Phillies,Miami Marlins,2,4,N,4760,209
26/05/2021,Wed,San Diego Padres,Milwaukee Brewers,2,1,N,13478,184
26/05/2021,Wed,Chicago Cubs,Pittsburgh Pirates,4,1,N,5660,174
26/05/2021,Wed,Cincinnati Reds,Washington Nationals,3,5,D,7343,206
26/05/2021,Wed,Texas Rangers,Los Angeles Angels,8,9,D,8547,194
26/05/2021,Wed,Atlanta Braves,Boston Red Sox,5,9,N,9197,176
26/05/2021,Wed,St. Louis Cardinals,Chicago White Sox,4,0,D,14791,199
26/05/2021,Wed,Cleveland Indians,Detroit Tigers,0,1,N,7525,159
26/05/2021,Wed,Los Angeles Dodgers,Houston Astros,2,5,N,30939,185
26/05/2021,Wed,Baltimore Orioles,Minnesota Twins,2,3,D,10574,159
26/05/2021,Wed,Seattle Mariners,Oakland Athletics,3,6,D,3571,181
26/05/2021,Wed,Kansas City Royals,Tampa Bay Rays,1,2,N,4973,175
27/05/2021,Thu,St. Louis Cardinals,Arizona D'Backs,5,4,N,8951,208
27/05/2021,Thu,San Francisco Giants,Los Angeles Dodgers,3,4,N,16343,146
27/05/2021,Thu,Philadelphia Phillies,Miami Marlins,3,2,D,4932,191
27/05/2021,Thu,San Diego Padres,Milwaukee Brewers,5,6,D,13572,231
27/05/2021,Thu,Colorado Rockies,New York Mets,0,1,D,0,114
27/05/2021,Thu,Colorado Rockies,New York Mets,2,4,N,9569,168
27/05/2021,Thu,Chicago Cubs,Pittsburgh Pirates,5,3,D,7202,181
27/05/2021,Thu,Cincinnati Reds,Washington Nationals,3,0,N,9020,127
27/05/2021,Thu,Baltimore Orioles,Chicago White Sox,1,5,N,9671,198
27/05/2021,Thu,Cleveland Indians,Detroit Tigers,5,2,D,8000,186
27/05/2021,Thu,Toronto Blue Jays,New York Yankees,2,0,D,0,131
27/05/2021,Thu,Toronto Blue Jays,New York Yankees,3,5,N,14056,136
27/05/2021,Thu,Los Angeles Angels,Oakland Athletics,0,5,N,5487,179
27/05/2021,Thu,Texas Rangers,Seattle Mariners,0,5,N,9008,155
27/05/2021,Thu,Kansas City Royals,Tampa Bay Rays,2,7,D,5519,158
28/05/2021,Fri,St. Louis Cardinals,Arizona D'Backs,8,6,N,11581,208
28/05/2021,Fri,Cincinnati Reds,Chicago Cubs,0,1,D,18478,177
28/05/2021,Fri,San Francisco Giants,Los Angeles Dodgers,8,5,N,17873,223
28/05/2021,Fri,Miami Marlins,Boston Red Sox,2,5,N,9005,127
28/05/2021,Fri,Toronto Blue Jays,Cleveland Indians,11,2,N,9198,175
28/05/2021,Fri,New York Yankees,Detroit Tigers,2,3,N,8000,214
28/05/2021,Fri,San Diego Padres,Houston Astros,10,3,N,32045,283
28/05/2021,Fri,Kansas City Royals,Minnesota Twins,8,3,N,14260,192
28/05/2021,Fri,Los Angeles Angels,Oakland Athletics,1,3,N,8757,171
28/05/2021,Fri,Texas Rangers,Seattle Mariners,2,3,N,10605,166
29/05/2021,Sat,St. Louis Cardinals,Arizona D'Backs,7,4,N,17834,204
29/05/2021,Sat,Cincinnati Reds,Chicago Cubs,2,10,D,24275,193
29/05/2021,Sat,San Francisco Giants,Los Angeles Dodgers,11,6,D,19097,218
29/05/2021,Sat,Atlanta Braves,New York Mets,2,13,N,10251,207
29/05/2021,Sat,Colorado Rockies,Pittsburgh Pirates,0,7,D,5279,153
29/05/2021,Sat,Colorado Rockies,Pittsburgh Pirates,0,4,D,7183,123
29/05/2021,Sat,Milwaukee Brewers,Washington Nationals,4,1,D,9910,126
29/05/2021,Sat,Milwaukee Brewers,Washington Nationals,6,2,N,12529,180
29/05/2021,Sat,Miami Marlins,Boston Red Sox,1,3,D,25089,197
29/05/2021,Sat,Baltimore Orioles,Chicago White Sox,4,7,D,0,164
29/05/2021,Sat,Baltimore Orioles,Chicago White Sox,1,3,N,20029,132
29/05/2021,Sat,New York Yankees,Detroit Tigers,1,6,D,8000,174
29/05/2021,Sat,San Diego Padres,Houston Astros,11,8,D,31323,308
29/05/2021,Sat,Kansas City Royals,Minnesota Twins,5,6,D,18444,184
29/05/2021,Sat,Los Angeles Angels,Oakland Athletics,4,0,D,9433,177
29/05/2021,Sat,Texas Rangers,Seattle Mariners,2,3,N,11071,163
29/05/2021,Sat,Philadelphia Phillies,Tampa Bay Rays,3,5,D,7316,186
30/05/2021,Sun,St. Louis Cardinals,Arizona D'Backs,2,9,D,16681,179
30/05/2021,Sun,Cincinnati Reds,Chicago Cubs,5,1,D,24824,207
30/05/2021,Sun,San Francisco Giants,Los Angeles Dodgers,5,4,D,18155,187
30/05/2021,Sun,Colorado Rockies,Pittsburgh Pirates,4,3,D,7917,216
30/05/2021,Sun,Milwaukee Brewers,Washington Nationals,3,0,D,15326,181
30/05/2021,Sun,Baltimore Orioles,Chicago White Sox,1,3,D,21067,161
30/05/2021,Sun,Toronto Blue Jays,Cleveland Indians,4,1,D,0,125
30/05/2021,Sun,Toronto Blue Jays,Cleveland Indians,5,6,N,11690,128
30/05/2021,Sun,New York Yankees,Detroit Tigers,2,6,D,8000,186
30/05/2021,Sun,San Diego Padres,Houston Astros,4,7,D,29019,167
30/05/2021,Sun,Kansas City Royals,Minnesota Twins,6,3,D,17923,199
30/05/2021,Sun,Los Angeles Angels,Oakland Athletics,4,2,D,10029,200
30/05/2021,Sun,Texas Rangers,Seattle Mariners,2,4,D,11198,180
30/05/2021,Sun,Philadelphia Phillies,Tampa Bay Rays,2,6,D,7479,192
31/05/2021,Mon,New York Mets,Arizona D'Backs,6,2,N,11309,178
31/05/2021,Mon,Washington Nationals,Atlanta Braves,3,5,N,37668,185
31/05/2021,Mon,San Diego Padres,Chicago Cubs,2,7,D,24824,173
31/05/2021,Mon,Philadelphia Phillies,Cincinnati Reds,1,11,D,17878,173
31/05/2021,Mon,St. Louis Cardinals,Los Angeles Dodgers,4,9,N,18071,197
31/05/2021,Mon,Detroit Tigers,Milwaukee Brewers,2,3,D,23917,189
31/05/2021,Mon,Los Angeles Angels,San Francisco Giants,1,6,D,13144,178
31/05/2021,Mon,Minnesota Twins,Baltimore Orioles,3,2,D,11010,173
31/05/2021,Mon,Chicago White Sox,Cleveland Indians,8,6,D,0,165
31/05/2021,Mon,Chicago White Sox,Cleveland Indians,1,3,N,10726,141
31/05/2021,Mon,Boston Red Sox,Houston Astros,2,11,D,28543,195
31/05/2021,Mon,Pittsburgh Pirates,Kansas City Royals,3,7,N,12604,189
31/05/2021,Mon,Tampa Bay Rays,New York Yankees,3,1,D,17008,163
31/05/2021,Mon,Oakland Athletics,Seattle Mariners,5,6,D,11112,211
01/06/2021,Tue,New York Mets,Arizona D'Backs,5,6,N,9590,207
01/06/2021,Tue,Washington Nationals,Atlanta Braves,11,6,N,24083,234
01/06/2021,Tue,San Diego Padres,Chicago Cubs,3,4,N,24824,172
01/06/2021,Tue,Philadelphia Phillies,Cincinnati Reds,17,3,N,10788,216
01/06/2021,Tue,Texas Rangers,Colorado Rockies,2,3,N,18028,201
01/06/2021,Tue,St. Louis Cardinals,Los Angeles Dodgers,3,2,N,15683,213
01/06/2021,Tue,Detroit Tigers,Milwaukee Brewers,10,7,N,12058,217
01/06/2021,Tue,Los Angeles Angels,San Francisco Giants,8,1,N,10546,172
01/06/2021,Tue,Minnesota Twins,Baltimore Orioles,4,7,N,5337,201
01/06/2021,Tue,Chicago White Sox,Cleveland Indians,5,6,N,7132,180
01/06/2021,Tue,Boston Red Sox,Houston Astros,1,5,N,23449,203
01/06/2021,Tue,Pittsburgh Pirates,Kansas City Royals,5,10,N,10333,208
01/06/2021,Tue,Tampa Bay Rays,New York Yankees,3,5,N,12537,225
01/06/2021,Tue,Oakland Athletics,Seattle Mariners,12,6,N,9160,213
01/06/2021,Tue,Miami Marlins,Toronto Blue Jays,1,5,N,5321,165
02/06/2021,Wed,New York Mets,Arizona D'Backs,7,6,D,9810,192
02/06/2021,Wed,Washington Nationals,Atlanta Braves,5,3,N,32752,204
02/06/2021,Wed,San Diego Padres,Chicago Cubs,1,6,D,22056,196
02/06/2021,Wed,Texas Rangers,Colorado Rockies,3,6,N,19289,169
02/06/2021,Wed,St. Louis Cardinals,Los Angeles Dodgers,3,14,N,15889,196
02/06/2021,Wed,Minnesota Twins,Baltimore Orioles,3,6,N,5945,174
02/06/2021,Wed,Boston Red Sox,Houston Astros,1,2,N,22664,177
02/06/2021,Wed,Tampa Bay Rays,New York Yankees,3,4,N,13824,218
02/06/2021,Wed,Oakland Athletics,Seattle Mariners,6,0,N,9588,157
02/06/2021,Wed,Miami Marlins,Toronto Blue Jays,5,6,N,5385,221
03/06/2021,Thu,Washington Nationals,Atlanta Braves,1,5,D,25595,167
03/06/2021,Thu,Texas Rangers,Colorado Rockies,6,11,D,19150,181
03/06/2021,Thu,Arizona D'Backs,Milwaukee Brewers,4,7,N,12392,189
03/06/2021,Thu,Miami Marlins,Pittsburgh Pirates,3,5,N,4192,181
03/06/2021,Thu,New York Mets,San Diego Padres,3,4,N,15250,215
03/06/2021,Thu,Chicago Cubs,San Francisco Giants,2,7,N,10737,185
03/06/2021,Thu,Cincinnati Reds,St. Louis Cardinals,4,2,N,15327,187
03/06/2021,Thu,Seattle Mariners,Los Angeles Angels,6,2,N,9714,206
03/06/2021,Thu,Detroit Tigers,Chicago White Sox,1,4,N,12845,149
03/06/2021,Thu,Boston Red Sox,Houston Astros,5,1,D,24853,187
03/06/2021,Thu,Minnesota Twins,Kansas City Royals,5,6,N,11072,182
03/06/2021,Thu,Tampa Bay Rays,New York Yankees,9,2,D,12614,178
04/06/2021,Fri,Los Angeles Dodgers,Atlanta Braves,9,5,N,40514,225
04/06/2021,Fri,Oakland Athletics,Colorado Rockies,9,5,N,26790,223
04/06/2021,Fri,Arizona D'Backs,Milwaukee Brewers,1,5,N,15261,160
04/06/2021,Fri,Washington Nationals,Philadelphia Phillies,2,1,N,15030,176
04/06/2021,Fri,Miami Marlins,Pittsburgh Pirates,2,9,N,8044,202
04/06/2021,Fri,New York Mets,San Diego Padres,0,2,N,16268,187
04/06/2021,Fri,Chicago Cubs,San Francisco Giants,5,8,N,11524,194
04/06/2021,Fri,Cincinnati Reds,St. Louis Cardinals,6,4,N,22756,206
04/06/2021,Fri,Seattle Mariners,Los Angeles Angels,2,3,N,15141,162
04/06/2021,Fri,Cleveland Indians,Baltimore Orioles,1,3,N,12009,170
04/06/2021,Fri,Detroit Tigers,Chicago White Sox,8,9,N,21637,207
04/06/2021,Fri,Minnesota Twins,Kansas City Royals,5,14,N,22612,196
04/06/2021,Fri,Boston Red Sox,New York Yankees,5,2,N,18040,169
04/06/2021,Fri,Tampa Bay Rays,Texas Rangers,4,5,N,30635,167
04/06/2021,Fri,Houston Astros,Toronto Blue Jays,13,1,N,5510,178
05/06/2021,Sat,Los Angeles Dodgers,Atlanta Braves,4,6,N,41136,196
05/06/2021,Sat,Oakland Athletics,Colorado Rockies,6,3,N,27459,166
05/06/2021,Sat,Arizona D'Backs,Milwaukee Brewers,5,7,D,20073,192
05/06/2021,Sat,Washington Nationals,Philadelphia Phillies,2,5,D,16118,191
05/06/2021,Sat,Miami Marlins,Pittsburgh Pirates,7,8,D,8714,260
05/06/2021,Sat,New York Mets,San Diego Padres,4,0,N,16644,205
05/06/2021,Sat,Chicago Cubs,San Francisco Giants,3,4,D,12792,184
05/06/2021,Sat,Cincinnati Reds,St. Louis Cardinals,5,2,D,23365,186
05/06/2021,Sat,Seattle Mariners,Los Angeles Angels,5,12,N,15071,180
05/06/2021,Sat,Cleveland Indians,Baltimore Orioles,10,4,D,9969,208
05/06/2021,Sat,Detroit Tigers,Chicago White Sox,4,3,D,21719,185
05/06/2021,Sat,Minnesota Twins,Kansas City Royals,5,4,D,21574,157
05/06/2021,Sat,Boston Red Sox,New York Yankees,7,3,N,20019,194
05/06/2021,Sat,Tampa Bay Rays,Texas Rangers,3,0,D,27237,163
05/06/2021,Sat,Houston Astros,Toronto Blue Jays,2,6,D,5327,170
06/06/2021,Sun,Los Angeles Dodgers,Atlanta Braves,2,4,D,39439,201
06/06/2021,Sun,Oakland Athletics,Colorado Rockies,1,3,D,23716,179
06/06/2021,Sun,Arizona D'Backs,Milwaukee Brewers,0,2,D,20117,184
06/06/2021,Sun,Washington Nationals,Philadelphia Phillies,6,12,D,15108,246
06/06/2021,Sun,Miami Marlins,Pittsburgh Pirates,3,1,D,5477,160
06/06/2021,Sun,New York Mets,San Diego Padres,6,2,D,16120,197
06/06/2021,Sun,Chicago Cubs,San Francisco Giants,4,3,D,14089,181
06/06/2021,Sun,Cincinnati Reds,St. Louis Cardinals,8,7,D,21152,230
06/06/2021,Sun,Seattle Mariners,Los Angeles Angels,9,5,D,12833,237
06/06/2021,Sun,Cleveland Indians,Baltimore Orioles,5,18,D,9423,190
06/06/2021,Sun,Detroit Tigers,Chicago White Sox,0,3,D,20068,156
06/06/2021,Sun,Minnesota Twins,Kansas City Royals,2,1,D,14046,179
06/06/2021,Sun,Boston Red Sox,New York Yankees,6,5,N,19103,229
06/06/2021,Sun,Tampa Bay Rays,Texas Rangers,7,1,D,26442,225
06/06/2021,Sun,Houston Astros,Toronto Blue Jays,6,3,D,5404,212
07/06/2021,Mon,Chicago Cubs,San Diego Padres,4,9,N,16045,222
07/06/2021,Mon,Kansas City Royals,Los Angeles Angels,3,8,N,9481,182
07/06/2021,Mon,Miami Marlins,Boston Red Sox,3,5,N,25374,218
08/06/2021,Tue,Milwaukee Brewers,Cincinnati Reds,5,1,N,11897,219
08/06/2021,Tue,Colorado Rockies,Miami Marlins,2,6,N,4863,165
08/06/2021,Tue,Atlanta Braves,Philadelphia Phillies,9,5,N,13125,225
08/06/2021,Tue,Los Angeles Dodgers,Pittsburgh Pirates,5,3,N,9047,175
08/06/2021,Tue,Chicago Cubs,San Diego Padres,7,1,N,16207,171
08/06/2021,Tue,Cleveland Indians,St. Louis Cardinals,10,1,N,16178,190
08/06/2021,Tue,Kansas City Royals,Los Angeles Angels,1,8,N,9387,178
08/06/2021,Tue,New York Mets,Baltimore Orioles,3,10,N,9431,194
08/06/2021,Tue,Houston Astros,Boston Red Sox,7,1,N,23604,208
08/06/2021,Tue,Toronto Blue Jays,Chicago White Sox,1,6,N,12761,214
08/06/2021,Tue,Seattle Mariners,Detroit Tigers,3,5,N,9081,189
08/06/2021,Tue,New York Yankees,Minnesota Twins,8,4,N,17949,212
08/06/2021,Tue,Arizona D'Backs,Oakland Athletics,2,5,N,3695,164
08/06/2021,Tue,Washington Nationals,Tampa Bay Rays,1,3,N,7173,201
08/06/2021,Tue,San Francisco Giants,Texas Rangers,9,4,N,24938,208
09/06/2021,Wed,Milwaukee Brewers,Cincinnati Reds,3,7,N,11862,197
09/06/2021,Wed,Colorado Rockies,Miami Marlins,4,3,N,4563,233
09/06/2021,Wed,Atlanta Braves,Philadelphia Phillies,1,2,N,13552,171
09/06/2021,Wed,Los Angeles Dodgers,Pittsburgh Pirates,2,1,N,10957,212
09/06/2021,Wed,Chicago Cubs,San Diego Padres,3,1,D,16482,178
09/06/2021,Wed,Cleveland Indians,St. Louis Cardinals,2,8,N,16331,179
09/06/2021,Wed,Kansas City Royals,Los Angeles Angels,1,6,N,10474,173
09/06/2021,Wed,New York Mets,Baltimore Orioles,14,1,N,9584,163
09/06/2021,Wed,Houston Astros,Boston Red Sox,8,3,N,21007,187
09/06/2021,Wed,Toronto Blue Jays,Chicago White Sox,6,2,N,14438,206
09/06/2021,Wed,Seattle Mariners,Detroit Tigers,9,6,N,9162,223
09/06/2021,Wed,New York Yankees,Minnesota Twins,9,6,N,17078,188
09/06/2021,Wed,Arizona D'Backs,Oakland Athletics,0,4,D,4090,179
09/06/2021,Wed,Washington Nationals,Tampa Bay Rays,9,7,N,7616,259
09/06/2021,Wed,San Francisco Giants,Texas Rangers,3,4,D,25803,208
10/06/2021,Thu,Milwaukee Brewers,Cincinnati Reds,7,2,D,12423,196
10/06/2021,Thu,Colorado Rockies,Miami Marlins,4,11,N,4965,183
10/06/2021,Thu,Atlanta Braves,Philadelphia Phillies,3,4,D,14261,210
10/06/2021,Thu,Los Angeles Dodgers,Pittsburgh Pirates,6,3,D,9396,170
10/06/2021,Thu,Houston Astros,Boston Red Sox,8,12,N,23378,227
10/06/2021,Thu,Toronto Blue Jays,Chicago White Sox,2,5,N,16903,163
10/06/2021,Thu,Seattle Mariners,Detroit Tigers,3,8,D,9290,201
10/06/2021,Thu,New York Yankees,Minnesota Twins,5,7,N,17728,211
10/06/2021,Thu,Kansas City Royals,Oakland Athletics,6,1,N,3211,161
11/06/2021,Fri,Los Angeles Angels,Arizona D'Backs,6,5,N,18458,249
11/06/2021,Fri,St. Louis Cardinals,Chicago Cubs,5,8,D,35112,184
11/06/2021,Fri,Colorado Rockies,Cincinnati Reds,5,11,N,20505,189
11/06/2021,Fri,Texas Rangers,Los Angeles Dodgers,1,12,N,20220,185
11/06/2021,Fri,Atlanta Braves,Miami Marlins,3,4,N,6595,203
11/06/2021,Fri,Pittsburgh Pirates,Milwaukee Brewers,4,7,N,17678,202
11/06/2021,Fri,San Diego Padres,New York Mets,2,3,N,26637,180
11/06/2021,Fri,San Francisco Giants,Washington Nationals,1,0,N,18029,150
11/06/2021,Fri,Toronto Blue Jays,Boston Red Sox,5,6,N,25257,211
11/06/2021,Fri,Seattle Mariners,Cleveland Indians,0,7,N,22970,176
11/06/2021,Fri,Chicago White Sox,Detroit Tigers,5,4,N,14163,192
11/06/2021,Fri,Houston Astros,Minnesota Twins,6,4,N,17223,178
11/06/2021,Fri,Kansas City Royals,Oakland Athletics,3,4,N,6964,180
11/06/2021,Fri,Baltimore Orioles,Tampa Bay Rays,2,4,N,6211,174
12/06/2021,Sat,Los Angeles Angels,Arizona D'Backs,8,7,D,13863,203
12/06/2021,Sat,St. Louis Cardinals,Chicago Cubs,2,7,N,39095,199
12/06/2021,Sat,Colorado Rockies,Cincinnati Reds,3,10,D,23765,182
12/06/2021,Sat,Texas Rangers,Los Angeles Dodgers,12,1,N,17500,215
12/06/2021,Sat,Atlanta Braves,Miami Marlins,2,4,D,8158,167
12/06/2021,Sat,Pittsburgh Pirates,Milwaukee Brewers,4,7,D,20126,214
12/06/2021,Sat,San Diego Padres,New York Mets,1,4,D,25463,163
12/06/2021,Sat,New York Yankees,Philadelphia Phillies,7,8,D,38450,242
12/06/2021,Sat,San Francisco Giants,Washington Nationals,0,2,D,16425,130
12/06/2021,Sat,San Francisco Giants,Washington Nationals,2,1,N,24066,185
12/06/2021,Sat,Toronto Blue Jays,Boston Red Sox,7,2,D,24024,189
12/06/2021,Sat,Seattle Mariners,Cleveland Indians,4,5,D,20116,221
12/06/2021,Sat,Chicago White Sox,Detroit Tigers,15,2,D,15913,227
12/06/2021,Sat,Houston Astros,Minnesota Twins,2,5,N,18767,200
12/06/2021,Sat,Kansas City Royals,Oakland Athletics,2,11,D,7678,198
12/06/2021,Sat,Baltimore Orioles,Tampa Bay Rays,4,5,D,9225,180
13/06/2021,Sun,Los Angeles Angels,Arizona D'Backs,10,3,D,12768,185
13/06/2021,Sun,St. Louis Cardinals,Chicago Cubs,0,2,N,35225,154
13/06/2021,Sun,Colorado Rockies,Cincinnati Reds,2,6,D,18268,191
13/06/2021,Sun,Texas Rangers,Los Angeles Dodgers,3,5,D,15508,195
13/06/2021,Sun,Atlanta Braves,Miami Marlins,6,4,D,8448,225
13/06/2021,Sun,Pittsburgh Pirates,Milwaukee Brewers,2,5,D,20545,189
13/06/2021,Sun,San Diego Padres,New York Mets,7,3,D,19581,204
13/06/2021,Sun,New York Yankees,Philadelphia Phillies,0,7,D,38512,177
13/06/2021,Sun,San Francisco Giants,Washington Nationals,0,5,D,21569,169
13/06/2021,Sun,Toronto Blue Jays,Boston Red Sox,18,4,D,22595,174
13/06/2021,Sun,Seattle Mariners,Cleveland Indians,6,2,D,17371,197
13/06/2021,Sun,Chicago White Sox,Detroit Tigers,4,1,D,14093,167
13/06/2021,Sun,Houston Astros,Minnesota Twins,14,3,D,19147,191
13/06/2021,Sun,Kansas City Royals,Oakland Athletics,3,6,D,7060,188
13/06/2021,Sun,Baltimore Orioles,Tampa Bay Rays,1,7,D,9101,168
14/06/2021,Mon,San Diego Padres,Colorado Rockies,2,3,N,23027,157
14/06/2021,Mon,Philadelphia Phillies,Los Angeles Dodgers,1,3,N,15761,189
14/06/2021,Mon,Cincinnati Reds,Milwaukee Brewers,10,2,N,17127,198
14/06/2021,Mon,Chicago Cubs,New York Mets,2,5,N,16383,190
14/06/2021,Mon,Arizona D'Backs,San Francisco Giants,2,5,N,9906,179
14/06/2021,Mon,Miami Marlins,St. Louis Cardinals,2,4,N,24281,182
14/06/2021,Mon,Pittsburgh Pirates,Washington Nationals,2,3,N,14859,175
14/06/2021,Mon,Toronto Blue Jays,Boston Red Sox,1,2,N,20070,162
14/06/2021,Mon,Tampa Bay Rays,Chicago White Sox,5,2,N,18024,166
14/06/2021,Mon,Baltimore Orioles,Cleveland Indians,3,4,N,11181,166
14/06/2021,Mon,Detroit Tigers,Kansas City Royals,10,3,N,11910,212
14/06/2021,Mon,Los Angeles Angels,Oakland Athletics,5,8,N,4102,203
14/06/2021,Mon,Minnesota Twins,Seattle Mariners,3,4,N,9185,190
15/06/2021,Tue,Boston Red Sox,Atlanta Braves,10,8,N,36638,212
15/06/2021,Tue,San Diego Padres,Colorado Rockies,4,8,N,22871,206
15/06/2021,Tue,Philadelphia Phillies,Los Angeles Dodgers,3,5,N,52078,203
15/06/2021,Tue,Cincinnati Reds,Milwaukee Brewers,2,1,N,16584,195
15/06/2021,Tue,Chicago Cubs,New York Mets,2,3,N,17804,185
15/06/2021,Tue,Arizona D'Backs,San Francisco Giants,8,9,N,9867,183
15/06/2021,Tue,Miami Marlins,St. Louis Cardinals,1,2,N,24736,174
15/06/2021,Tue,Pittsburgh Pirates,Washington Nationals,1,8,N,16886,162
15/06/2021,Tue,Tampa Bay Rays,Chicago White Sox,0,3,N,19259,162
15/06/2021,Tue,Baltimore Orioles,Cleveland Indians,2,7,N,12025,201
15/06/2021,Tue,Texas Rangers,Houston Astros,3,6,N,26379,214
15/06/2021,Tue,Detroit Tigers,Kansas City Royals,4,3,N,15947,169
15/06/2021,Tue,Los Angeles Angels,Oakland Athletics,4,6,N,4942,174
15/06/2021,Tue,Minnesota Twins,Seattle Mariners,0,10,N,7669,173
15/06/2021,Tue,New York Yankees,Toronto Blue Jays,6,5,N,7145,211
16/06/2021,Wed,Boston Red Sox,Atlanta Braves,10,8,N,39847,250
16/06/2021,Wed,San Diego Padres,Colorado Rockies,7,8,D,18798,207
16/06/2021,Wed,Philadelphia Phillies,Los Angeles Dodgers,2,0,N,52157,195
16/06/2021,Wed,Cincinnati Reds,Milwaukee Brewers,2,1,D,20088,176
16/06/2021,Wed,Chicago Cubs,New York Mets,3,6,N,23545,181
16/06/2021,Wed,Arizona D'Backs,San Francisco Giants,7,13,N,11004,216
16/06/2021,Wed,Miami Marlins,St. Louis Cardinals,0,1,D,24682,160
16/06/2021,Wed,Pittsburgh Pirates,Washington Nationals,1,3,D,16781,179
16/06/2021,Wed,Tampa Bay Rays,Chicago White Sox,7,8,D,20098,204
16/06/2021,Wed,Baltimore Orioles,Cleveland Indians,7,8,N,12825,185
16/06/2021,Wed,Texas Rangers,Houston Astros,4,8,N,22735,181
16/06/2021,Wed,Detroit Tigers,Kansas City Royals,6,5,D,11327,197
16/06/2021,Wed,Los Angeles Angels,Oakland Athletics,4,8,D,6228,176
16/06/2021,Wed,Minnesota Twins,Seattle Mariners,7,2,N,8098,174
16/06/2021,Wed,New York Yankees,Toronto Blue Jays,3,2,N,7271,181
17/06/2021,Thu,St. Louis Cardinals,Atlanta Braves,0,4,N,33412,174
17/06/2021,Thu,Milwaukee Brewers,Colorado Rockies,3,7,N,22756,209
17/06/2021,Thu,Chicago Cubs,New York Mets,2,0,N,16826,168
17/06/2021,Thu,Cincinnati Reds,San Diego Padres,4,6,N,40362,187
17/06/2021,Thu,Arizona D'Backs,San Francisco Giants,3,10,D,13144,174
17/06/2021,Thu,Detroit Tigers,Los Angeles Angels,5,7,N,30709,179
17/06/2021,Thu,Baltimore Orioles,Cleveland Indians,3,10,D,15121,183
17/06/2021,Thu,Chicago White Sox,Houston Astros,2,10,N,21795,165
17/06/2021,Thu,Tampa Bay Rays,Seattle Mariners,5,6,N,9092,188
17/06/2021,Thu,New York Yankees,Toronto Blue Jays,8,4,N,7288,223
18/06/2021,Fri,Los Angeles Dodgers,Arizona D'Backs,3,0,N,25356,189
18/06/2021,Fri,St. Louis Cardinals,Atlanta Braves,1,9,N,40377,171
18/06/2021,Fri,Miami Marlins,Chicago Cubs,10,2,N,32505,201
18/06/2021,Fri,Milwaukee Brewers,Colorado Rockies,5,6,N,27117,210
18/06/2021,Fri,Cleveland Indians,Pittsburgh Pirates,10,11,N,16965,187
18/06/2021,Fri,Cincinnati Reds,San Diego Padres,2,8,N,33456,213
18/06/2021,Fri,Philadelphia Phillies,San Francisco Giants,3,5,N,16170,182
